sedalea,point_id,latitude,longitude,status,pano_id,pano_lat,pano_lon,date,error_message
3304030.0,37.0,42.77430026954371,-71.96914917600078,ZERO_RESULTS,,,,,
3304030.0,38.0,42.79074275049532,-71.98824438726838,ZERO_RESULTS,,,,,
3304030.0,39.0,42.80722447792739,-72.05324384408298,ZERO_RESULTS,,,,,
3304030.0,40.0,42.75760531393268,-72.00227963507787,ZERO_RESULTS,,,,,
3304030.0,41.0,42.77936123104256,-72.01137141059753,ZERO_RESULTS,,,,,
3304030.0,42.0,42.80478984656596,-72.02173393732308,ZERO_RESULTS,,,,,
3304030.0,43.0,42.81456699980771,-72.02079359115835,OK,CAoSF0NJSE0wb2dLRUlDQWdJRE80cEdlc1FF,42.81493922870511,-72.02109665542518,2020-10,
3304030.0,44.0,42.77977688429279,-72.0040200608947,ZERO_RESULTS,,,,,
3304030.0,45.0,42.769759960306935,-71.95130365768536,ZERO_RESULTS,,,,,
3304030.0,46.0,42.85201444900789,-72.05065380608214,OK,koUJLGAKW-zKTGnyXzGqbQ,42.85247578895876,-72.05182308030577,2025-08,
3304030.0,47.0,42.856337559687674,-72.12303716970911,ZERO_RESULTS,,,,,
3304030.0,48.0,42.848281462115125,-72.11242212806576,ZERO_RESULTS,,,,,
3304030.0,49.0,42.80866236661095,-72.10960893620063,ZERO_RESULTS,,,,,
3304030.0,50.0,42.84512565890086,-72.11794910631866,ZERO_RESULTS,,,,,
3304030.0,51.0,42.72295194990907,-72.05683925730354,ZERO_RESULTS,,,,,
3304030.0,52.0,42.78324742646098,-71.99424520821242,ZERO_RESULTS,,,,,
3304030.0,53.0,42.84800792993912,-71.98893421147383,ZERO_RESULTS,,,,,
3304030.0,54.0,42.73902486095329,-71.98722296529819,ZERO_RESULTS,,,,,
3304030.0,55.0,42.72062578287883,-72.03228576654263,ZERO_RESULTS,,,,,
3304030.0,56.0,42.74722817011728,-71.97348394699165,ZERO_RESULTS,,,,,
3304030.0,57.0,42.857686400180775,-72.07017380189258,ZERO_RESULTS,,,,,
3304030.0,58.0,42.71709644551986,-71.99273869449557,ZERO_RESULTS,,,,,
3304030.0,59.0,42.809590830929665,-72.10913422290382,ZERO_RESULTS,,,,,
3304030.0,60.0,42.749419295317736,-72.02016745981021,ZERO_RESULTS,,,,,
3304030.0,61.0,42.80463881835084,-72.02913796533244,OK,BDccWNqSGtfr-hTfcye22A,42.8046493126239,-72.02900796659391,2025-08,
3304030.0,62.0,42.761035563660904,-71.98719461323644,ZERO_RESULTS,,,,,
3304030.0,63.0,42.745019349526736,-72.05877204394353,ZERO_RESULTS,,,,,
3304030.0,64.0,42.86024191932722,-72.10449780254484,ZERO_RESULTS,,,,,
3304030.0,65.0,42.7890383114726,-71.98516121509047,ZERO_RESULTS,,,,,
3304030.0,66.0,42.82133461771653,-72.07741041188503,ZERO_RESULTS,,,,,
3304030.0,67.0,42.74027571048407,-72.06318641609002,ZERO_RESULTS,,,,,
3304030.0,68.0,42.78327160921813,-71.99813483386008,ZERO_RESULTS,,,,,
3304030.0,69.0,42.852759239054066,-72.0289338639115,ZERO_RESULTS,,,,,
3304030.0,70.0,42.75340832794925,-72.00165321779764,OK,Tt2uGteRCA3zfddiggMqJg,42.75297175974329,-72.00254767484299,2025-08,
3304030.0,71.0,42.77225444722317,-72.07563742127077,ZERO_RESULTS,,,,,
3304030.0,72.0,42.84246524697908,-72.01777611960814,ZERO_RESULTS,,,,,
3304030.0,73.0,42.84899121771741,-72.00900640459298,ZERO_RESULTS,,,,,
3304030.0,74.0,42.83728841464853,-72.08566019831369,ZERO_RESULTS,,,,,
3304030.0,75.0,42.861562616062564,-72.10461793788691,OK,CAoSF0NJSE0wb2dLRUlDQWdJQ0J2OEMwNUFF,42.86187470824566,-72.10464476972668,2023-01,
3304030.0,76.0,42.745907827278096,-71.99638896580248,ZERO_RESULTS,,,,,
3304030.0,77.0,42.716127607930346,-72.03289735223443,OK,2MKTO_NAltiQXjNoq5oysQ,42.71568443225512,-72.03194912082513,2025-08,
3304030.0,78.0,42.78482122251841,-72.0639588762111,OK,T399WrzWbJm8PT7M49oT2w,42.78463147470246,-72.0640744992372,2025-08,
3304030.0,79.0,42.80414851329151,-72.08477887082918,ZERO_RESULTS,,,,,
1713500.0,0.0,38.48778777296644,-88.09795874812504,ZERO_RESULTS,,,,,
1713500.0,1.0,38.28548713959601,-88.17249787206853,ZERO_RESULTS,,,,,
1713500.0,2.0,38.3670606237311,-88.16160261996225,ZERO_RESULTS,,,,,
1713500.0,3.0,38.42931650032531,-88.10354492737466,ZERO_RESULTS,,,,,
1713500.0,4.0,38.47647898029681,-88.09735957212209,ZERO_RESULTS,,,,,
1713500.0,5.0,38.43571845871517,-88.09788075281195,ZERO_RESULTS,,,,,
1713500.0,6.0,38.31955780989678,-88.17425442272237,ZERO_RESULTS,,,,,
1713500.0,7.0,38.5676587205254,-87.99212844870385,ZERO_RESULTS,,,,,
1713500.0,8.0,38.47876719205694,-88.12653092508786,ZERO_RESULTS,,,,,
1713500.0,9.0,38.54393137979446,-87.9712657481859,ZERO_RESULTS,,,,,
1713500.0,10.0,38.39139745253438,-88.18584904157568,ZERO_RESULTS,,,,,
1713500.0,11.0,38.357381836403555,-88.02215398384958,ZERO_RESULTS,,,,,
1713500.0,12.0,38.524608983196366,-88.02363673064634,ZERO_RESULTS,,,,,
1713500.0,13.0,38.51000102142602,-88.13562682743263,ZERO_RESULTS,,,,,
1713500.0,14.0,38.35032644898539,-87.96238326884243,ZERO_RESULTS,,,,,
1713500.0,15.0,38.29762866427933,-88.13360484939322,ZERO_RESULTS,,,,,
1713500.0,16.0,38.34128473194349,-88.15460617723531,ZERO_RESULTS,,,,,
1713500.0,17.0,38.27293131700911,-88.07739761424365,ZERO_RESULTS,,,,,
1713500.0,18.0,38.481162557613864,-88.05044312222762,ZERO_RESULTS,,,,,
1713500.0,19.0,38.38912582402817,-88.18474926686372,ZERO_RESULTS,,,,,
1713500.0,20.0,38.38916553824394,-88.02145813089885,ZERO_RESULTS,,,,,
1713500.0,21.0,38.42160840833669,-88.02989910064302,ZERO_RESULTS,,,,,
1713500.0,22.0,38.44469501385739,-87.95245471089248,ZERO_RESULTS,,,,,
1713500.0,23.0,38.309008531767645,-88.10329412603623,ZERO_RESULTS,,,,,
1713500.0,24.0,38.489615442996765,-88.00589977276715,ZERO_RESULTS,,,,,
1713500.0,25.0,38.45665201212531,-87.96935806335154,ZERO_RESULTS,,,,,
1713500.0,26.0,38.36813580968143,-88.0058638276377,ZERO_RESULTS,,,,,
1713500.0,27.0,38.544343578102115,-88.1385271573791,ZERO_RESULTS,,,,,
1713500.0,28.0,38.56655650246847,-88.09490587792469,ZERO_RESULTS,,,,,
1713500.0,29.0,38.456015302699605,-88.02999649834317,ZERO_RESULTS,,,,,
1713500.0,30.0,38.4420645871579,-88.08888768349837,ZERO_RESULTS,,,,,
1713500.0,31.0,38.33209734546945,-88.10040927793524,ZERO_RESULTS,,,,,
1713500.0,32.0,38.44054725719558,-87.96382183160846,ZERO_RESULTS,,,,,
1713500.0,33.0,38.42552855117747,-88.12288466273615,ZERO_RESULTS,,,,,
1713500.0,34.0,38.4565514744214,-87.96239991391147,ZERO_RESULTS,,,,,
1713500.0,35.0,38.57702057769014,-88.02242432104575,ZERO_RESULTS,,,,,
1713500.0,36.0,38.299918184656946,-88.16544166013887,ZERO_RESULTS,,,,,
1713500.0,37.0,38.48021539617868,-87.9557641038898,ZERO_RESULTS,,,,,
1713500.0,38.0,38.55308596993002,-88.00505470109857,ZERO_RESULTS,,,,,
1713500.0,39.0,38.29577389623164,-88.01673518309502,ZERO_RESULTS,,,,,
1713500.0,40.0,38.33505592573978,-88.20516609891035,ZERO_RESULTS,,,,,
1713500.0,41.0,38.42932111672915,-87.97577815178121,ZERO_RESULTS,,,,,
1713500.0,42.0,38.52699451572651,-88.06050525110045,ZERO_RESULTS,,,,,
1713500.0,43.0,38.345677788724004,-88.17872612386324,ZERO_RESULTS,,,,,
1713500.0,44.0,38.568088513555196,-88.05142117869107,ZERO_RESULTS,,,,,
1713500.0,45.0,38.33079179852369,-87.99215930950736,ZERO_RESULTS,,,,,
1713500.0,46.0,38.38068720360012,-87.99037419415353,ZERO_RESULTS,,,,,
1713500.0,47.0,38.49642026023464,-87.97480902005437,ZERO_RESULTS,,,,,
1713500.0,48.0,38.299698959304784,-88.05956249970568,ZERO_RESULTS,,,,,
1713500.0,49.0,38.259785808560416,-88.05860361606645,ZERO_RESULTS,,,,,
1713500.0,50.0,38.32123028920016,-88.05629146070294,ZERO_RESULTS,,,,,
1713500.0,51.0,38.495358548283455,-88.14338181197326,ZERO_RESULTS,,,,,
1713500.0,52.0,38.44302112754966,-88.15907374453954,ZERO_RESULTS,,,,,
1713500.0,53.0,38.5285401237696,-87.94544245702943,ZERO_RESULTS,,,,,
1713500.0,54.0,38.41480496329396,-88.14682322787486,ZERO_RESULTS,,,,,
1713500.0,55.0,38.522790564942895,-88.04198983282613,ZERO_RESULTS,,,,,
1713500.0,56.0,38.438991939645916,-88.04574794080547,ZERO_RESULTS,,,,,
1713500.0,57.0,38.37820043763129,-88.05307984827724,OK,YNSccNg6QNEwGlzkxtUvKw,38.37843244285282,-88.05308321207683,2025-09,
1713500.0,58.0,38.49584452424108,-88.0610220321155,ZERO_RESULTS,,,,,
1713500.0,59.0,38.34108271614461,-88.02839923721851,ZERO_RESULTS,,,,,
1713500.0,60.0,38.37496066368445,-88.19467791899947,ZERO_RESULTS,,,,,
1713500.0,61.0,38.323446875901986,-88.03929754128096,ZERO_RESULTS,,,,,
1713500.0,62.0,38.51498624467341,-88.14117835612714,ZERO_RESULTS,,,,,
1713500.0,63.0,38.55366048920039,-88.06826945341399,ZERO_RESULTS,,,,,
1713500.0,64.0,38.27698983767513,-88.14035601399642,ZERO_RESULTS,,,,,
1713500.0,65.0,38.50449197479312,-88.01024254239096,ZERO_RESULTS,,,,,
1713500.0,66.0,38.555968346315204,-87.96259829569539,ZERO_RESULTS,,,,,
1713500.0,67.0,38.56145901557895,-88.0428661459173,ZERO_RESULTS,,,,,
1713500.0,68.0,38.46241642168239,-87.96044968434082,ZERO_RESULTS,,,,,
1713500.0,69.0,38.41229900547993,-88.10540926244757,ZERO_RESULTS,,,,,
1713500.0,70.0,38.43277346653061,-88.04630477312115,ZERO_RESULTS,,,,,
1713500.0,71.0,38.55170362642188,-87.95753308869578,ZERO_RESULTS,,,,,
1713500.0,72.0,38.566048317436945,-88.1040667008313,ZERO_RESULTS,,,,,
1713500.0,73.0,38.29643704405132,-88.1649962010852,ZERO_RESULTS,,,,,
1713500.0,74.0,38.362712623973685,-88.16437824890866,ZERO_RESULTS,,,,,
1713500.0,75.0,38.558589104573834,-88.1178949759266,ZERO_RESULTS,,,,,
1713500.0,76.0,38.5388496931224,-88.05245407118478,ZERO_RESULTS,,,,,
1713500.0,77.0,38.547405892333444,-87.97999608469527,ZERO_RESULTS,,,,,
1713500.0,78.0,38.43174225600644,-88.08613848256799,ZERO_RESULTS,,,,,
1713500.0,79.0,38.347783042335344,-87.99271892816385,ZERO_RESULTS,,,,,
3020670.0,0.0,45.493328258204876,-110.53227059116536,ZERO_RESULTS,,,,,
3020670.0,1.0,45.561311765873405,-110.51471906712827,ZERO_RESULTS,,,,,
3020670.0,2.0,45.54387773970626,-110.53468358731187,ZERO_RESULTS,,,,,
3020670.0,3.0,45.533331803649034,-110.55332302218325,ZERO_RESULTS,,,,,
3020670.0,4.0,45.57689127789146,-110.50368310374826,ZERO_RESULTS,,,,,
3020670.0,5.0,45.619434183976146,-110.57111345590559,ZERO_RESULTS,,,,,
3020670.0,6.0,45.57109498074197,-110.46772982108824,ZERO_RESULTS,,,,,
3020670.0,7.0,45.50224876862117,-110.46887459448448,ZERO_RESULTS,,,,,
3020670.0,8.0,45.49986434634548,-110.52157744597822,OK,CAoSFkNJSE0wb2dLRUlDQWdJQ2t2SkxJZEE.,45.49977828002883,-110.5217699606849,2018-08,
3020670.0,9.0,45.50505273079278,-110.53348620327336,ZERO_RESULTS,,,,,
3020670.0,10.0,45.50678218644515,-110.5646942609747,OK,CipgkKhE4GSPcwTxGgEj8g,45.50715696077899,-110.565013570414,2025-09,
3020670.0,11.0,45.54711445323508,-110.56557529826003,ZERO_RESULTS,,,,,
3020670.0,12.0,45.52252407666711,-110.52736146671816,ZERO_RESULTS,,,,,
3020670.0,13.0,45.569240610752054,-110.50070715715285,ZERO_RESULTS,,,,,
3020670.0,14.0,45.55326961985945,-110.52157889282522,ZERO_RESULTS,,,,,
3020670.0,15.0,45.585337333936096,-110.47704664702222,ZERO_RESULTS,,,,,
3020670.0,16.0,45.57205338843921,-110.45065570317234,ZERO_RESULTS,,,,,
3020670.0,17.0,45.54575067993526,-110.46224131740601,ZERO_RESULTS,,,,,
3020670.0,18.0,45.56002042757303,-110.51201970810888,ZERO_RESULTS,,,,,
3020670.0,19.0,45.61797686514225,-110.53215441836878,ZERO_RESULTS,,,,,
3020670.0,20.0,45.50265551860315,-110.51556127378338,ZERO_RESULTS,,,,,
3020670.0,21.0,45.63031353299398,-110.54302570341495,ZERO_RESULTS,,,,,
3020670.0,22.0,45.49354017047577,-110.53685966432792,ZERO_RESULTS,,,,,
3020670.0,23.0,45.50017285991584,-110.56142611534918,ZERO_RESULTS,,,,,
3020670.0,24.0,45.58895954754635,-110.47602430774327,ZERO_RESULTS,,,,,
3020670.0,25.0,45.517124239208876,-110.4814747829878,ZERO_RESULTS,,,,,
3020670.0,26.0,45.57604849717863,-110.55434698975152,ZERO_RESULTS,,,,,
3020670.0,27.0,45.496608357610725,-110.54452628812756,ZERO_RESULTS,,,,,
3020670.0,28.0,45.56231351519823,-110.44778329334895,ZERO_RESULTS,,,,,
3020670.0,29.0,45.54274962410718,-110.52176978815503,ZERO_RESULTS,,,,,
3020670.0,30.0,45.5532691605766,-110.55948555298356,ZERO_RESULTS,,,,,
3020670.0,31.0,45.61136574267293,-110.47112043851054,ZERO_RESULTS,,,,,
3020670.0,32.0,45.491184632896825,-110.54103871714797,ZERO_RESULTS,,,,,
3020670.0,33.0,45.53375716495125,-110.47646490595903,ZERO_RESULTS,,,,,
3020670.0,34.0,45.55337436505367,-110.49734172400277,ZERO_RESULTS,,,,,
3020670.0,35.0,45.55792143354277,-110.52283933766361,ZERO_RESULTS,,,,,
3020670.0,36.0,45.580517289002366,-110.54541451884812,ZERO_RESULTS,,,,,
3020670.0,37.0,45.507750392750005,-110.44936488746573,ZERO_RESULTS,,,,,
3020670.0,38.0,45.59820819206989,-110.48557595487159,ZERO_RESULTS,,,,,
3020670.0,39.0,45.55822824277196,-110.56645087976264,ZERO_RESULTS,,,,,
3020670.0,40.0,45.598867266151714,-110.50017672310625,ZERO_RESULTS,,,,,
3020670.0,41.0,45.51126716790058,-110.47945998203582,ZERO_RESULTS,,,,,
3020670.0,42.0,45.579249822300305,-110.4762825905649,ZERO_RESULTS,,,,,
3020670.0,43.0,45.54651857476831,-110.50816862827796,ZERO_RESULTS,,,,,
3020670.0,44.0,45.64078597630709,-110.55886269351534,ZERO_RESULTS,,,,,
3020670.0,45.0,45.57872612270865,-110.53478122768415,ZERO_RESULTS,,,,,
3020670.0,46.0,45.62622839401012,-110.50564283797117,ZERO_RESULTS,,,,,
3020670.0,47.0,45.51836746812839,-110.50330798510858,ZERO_RESULTS,,,,,
3020670.0,48.0,45.57026956115884,-110.50829636091942,ZERO_RESULTS,,,,,
3020670.0,49.0,45.605183995081184,-110.51499001176846,ZERO_RESULTS,,,,,
3020670.0,50.0,45.5200139305418,-110.5616370523704,ZERO_RESULTS,,,,,
3020670.0,51.0,45.52012342904011,-110.55401514917871,ZERO_RESULTS,,,,,
3020670.0,52.0,45.53644978484578,-110.56640631092199,ZERO_RESULTS,,,,,
3020670.0,53.0,45.5802713431163,-110.52680213249825,ZERO_RESULTS,,,,,
3020670.0,54.0,45.51583581450067,-110.50025863920717,ZERO_RESULTS,,,,,
3020670.0,55.0,45.52512441210736,-110.46523290245901,ZERO_RESULTS,,,,,
3020670.0,56.0,45.59746228038613,-110.48505786269097,ZERO_RESULTS,,,,,
3020670.0,57.0,45.60603203324895,-110.56414424464755,ZERO_RESULTS,,,,,
3020670.0,58.0,45.58696101793982,-110.54444743775252,ZERO_RESULTS,,,,,
3020670.0,59.0,45.4999269770829,-110.59152923644189,ZERO_RESULTS,,,,,
3020670.0,60.0,45.52190698613397,-110.49638051139762,ZERO_RESULTS,,,,,
3020670.0,61.0,45.560824668411385,-110.46428782092592,ZERO_RESULTS,,,,,
3020670.0,62.0,45.5372506840783,-110.50391354194709,ZERO_RESULTS,,,,,
3020670.0,63.0,45.64738586603329,-110.5045909260568,ZERO_RESULTS,,,,,
3020670.0,64.0,45.52340528204067,-110.5304145996068,ZERO_RESULTS,,,,,
3020670.0,65.0,45.56284811325814,-110.5339116110896,ZERO_RESULTS,,,,,
3020670.0,66.0,45.57632521199711,-110.52121127626549,ZERO_RESULTS,,,,,
3020670.0,67.0,45.60658727665064,-110.5300729709681,ZERO_RESULTS,,,,,
3020670.0,68.0,45.56897297952286,-110.54834804817301,ZERO_RESULTS,,,,,
3020670.0,69.0,45.629953853070205,-110.53559580842688,ZERO_RESULTS,,,,,
3020670.0,70.0,45.60787852932243,-110.53094635631334,ZERO_RESULTS,,,,,
3020670.0,71.0,45.50598382340738,-110.45437709884168,ZERO_RESULTS,,,,,
3020670.0,72.0,45.53606038048145,-110.49737789151041,ZERO_RESULTS,,,,,
3020670.0,73.0,45.55350899761362,-110.5685807328553,ZERO_RESULTS,,,,,
3020670.0,74.0,45.58372159472279,-110.45662360858152,ZERO_RESULTS,,,,,
3020670.0,75.0,45.605639595302044,-110.45804218005297,ZERO_RESULTS,,,,,
3020670.0,76.0,45.57306276739944,-110.52219966647854,ZERO_RESULTS,,,,,
3020670.0,77.0,45.58257611013068,-110.5350744877273,ZERO_RESULTS,,,,,
3020670.0,78.0,45.60154138339857,-110.46424220533488,ZERO_RESULTS,,,,,
3020670.0,79.0,45.546583687029255,-110.57930422757332,ZERO_RESULTS,,,,,
606960.0,0.0,35.38342697171422,-118.4702316712721,ZERO_RESULTS,,,,,
606960.0,1.0,35.34293350865585,-118.58686522579434,ZERO_RESULTS,,,,,
606960.0,2.0,35.280632761722885,-118.66105645229659,ZERO_RESULTS,,,,,
606960.0,3.0,35.328564673684454,-118.69431880583868,ZERO_RESULTS,,,,,
606960.0,4.0,35.33185294381061,-118.70400830346297,ZERO_RESULTS,,,,,
606960.0,5.0,35.29525332468317,-118.4260963800317,ZERO_RESULTS,,,,,
606960.0,6.0,35.359358094801735,-118.41392970636387,ZERO_RESULTS,,,,,
606960.0,7.0,35.32328882234682,-118.6010699831391,ZERO_RESULTS,,,,,
606960.0,8.0,35.38034668418244,-118.59017703142808,ZERO_RESULTS,,,,,
606960.0,9.0,35.27029492668662,-118.51975138285232,ZERO_RESULTS,,,,,
606960.0,10.0,35.39823685502873,-118.47299113693276,ZERO_RESULTS,,,,,
606960.0,11.0,35.28365253106691,-118.57992770575788,ZERO_RESULTS,,,,,
606960.0,12.0,35.43026484347341,-118.54330419889047,ZERO_RESULTS,,,,,
606960.0,13.0,35.35258140773507,-118.42418152222,ZERO_RESULTS,,,,,
606960.0,14.0,35.28428801031972,-118.5551547734566,ZERO_RESULTS,,,,,
606960.0,15.0,35.334337511017296,-118.53498002452825,ZERO_RESULTS,,,,,
606960.0,16.0,35.29798383774822,-118.59658980337038,ZERO_RESULTS,,,,,
606960.0,17.0,35.41469918801323,-118.51201778614383,ZERO_RESULTS,,,,,
606960.0,18.0,35.296279528664755,-118.45432035279745,ZERO_RESULTS,,,,,
606960.0,19.0,35.33139917847239,-118.592666644465,ZERO_RESULTS,,,,,
606960.0,20.0,35.279429334944126,-118.6252329725999,ZERO_RESULTS,,,,,
606960.0,21.0,35.312427715777595,-118.50039490271892,ZERO_RESULTS,,,,,
606960.0,22.0,35.391348019666324,-118.39982393629468,ZERO_RESULTS,,,,,
606960.0,23.0,35.379534536969544,-118.40727077399418,ZERO_RESULTS,,,,,
606960.0,24.0,35.37521562022336,-118.54975360428507,ZERO_RESULTS,,,,,
606960.0,25.0,35.35565003959288,-118.56490041583278,OK,wxvu8jj-23PME7ij3nhTEg,35.35531485830416,-118.5648394613742,2023-06,
606960.0,26.0,35.329454331574716,-118.57120189263944,ZERO_RESULTS,,,,,
606960.0,27.0,35.287904122114405,-118.6898033540668,ZERO_RESULTS,,,,,
606960.0,28.0,35.28542279866514,-118.28138504041446,ZERO_RESULTS,,,,,
606960.0,29.0,35.37159190941205,-118.40709818002462,ZERO_RESULTS,,,,,
606960.0,30.0,35.33559925940857,-118.39253021269894,ZERO_RESULTS,,,,,
606960.0,31.0,35.27893626318861,-118.68485192659882,ZERO_RESULTS,,,,,
606960.0,32.0,35.25864611328197,-118.6492645810675,ZERO_RESULTS,,,,,
606960.0,33.0,35.35164499628837,-118.65939214591016,ZERO_RESULTS,,,,,
606960.0,34.0,35.43349036079113,-118.63312940194479,ZERO_RESULTS,,,,,
606960.0,35.0,35.349129434307876,-118.4115256739657,ZERO_RESULTS,,,,,
606960.0,36.0,35.29225703095286,-118.40005102587244,ZERO_RESULTS,,,,,
606960.0,37.0,35.336656403067984,-118.39146196709297,ZERO_RESULTS,,,,,
606960.0,38.0,35.425666262369155,-118.42107824135552,ZERO_RESULTS,,,,,
606960.0,39.0,35.3132002290017,-118.43304273661123,ZERO_RESULTS,,,,,
606960.0,40.0,35.278403632808676,-118.46931317668441,ZERO_RESULTS,,,,,
606960.0,41.0,35.38702274321462,-118.63121875518596,ZERO_RESULTS,,,,,
606960.0,42.0,35.349657796921015,-118.3355213023172,ZERO_RESULTS,,,,,
606960.0,43.0,35.338428100640385,-118.67712010252978,ZERO_RESULTS,,,,,
606960.0,44.0,35.33153406472503,-118.49971783870258,ZERO_RESULTS,,,,,
606960.0,45.0,35.27447019836801,-118.61958943678209,OK,q8GqWiahvWH1v0QLCPa3-w,35.27468850405211,-118.6244131596584,2026-01,
606960.0,46.0,35.42123725277706,-118.68437553784608,ZERO_RESULTS,,,,,
606960.0,47.0,35.38805672910939,-118.6234544750681,ZERO_RESULTS,,,,,
606960.0,48.0,35.33639748925281,-118.42520837869507,ZERO_RESULTS,,,,,
606960.0,49.0,35.37195027305671,-118.5941013786462,ZERO_RESULTS,,,,,
606960.0,50.0,35.3274792219766,-118.28818537055855,ZERO_RESULTS,,,,,
606960.0,51.0,35.249950482736566,-118.68594228502928,ZERO_RESULTS,,,,,
606960.0,52.0,35.43505122984654,-118.68022555853912,ZERO_RESULTS,,,,,
606960.0,53.0,35.40996452804518,-118.47473605574041,ZERO_RESULTS,,,,,
606960.0,54.0,35.29153023479021,-118.64110919618498,OK,q9hNXxr7YUAzYPXPM2fELA,35.29142346145962,-118.64110682304,2026-01,
606960.0,55.0,35.42188925603031,-118.40687379210927,ZERO_RESULTS,,,,,
606960.0,56.0,35.29779497071579,-118.32962069536023,ZERO_RESULTS,,,,,
606960.0,57.0,35.27053419251688,-118.38483674306804,ZERO_RESULTS,,,,,
606960.0,58.0,35.41077660995872,-118.40553378439465,ZERO_RESULTS,,,,,
606960.0,59.0,35.31179796892991,-118.39108832586045,ZERO_RESULTS,,,,,
606960.0,60.0,35.3242085145782,-118.57658182656121,ZERO_RESULTS,,,,,
606960.0,61.0,35.31356190312459,-118.28137530607883,ZERO_RESULTS,,,,,
606960.0,62.0,35.28747211942811,-118.62544415520841,ZERO_RESULTS,,,,,
606960.0,63.0,35.337119595421704,-118.40380754297682,ZERO_RESULTS,,,,,
606960.0,64.0,35.409189926561254,-118.58859524185523,ZERO_RESULTS,,,,,
606960.0,65.0,35.40879451570049,-118.6205032761431,ZERO_RESULTS,,,,,
606960.0,66.0,35.302675144447356,-118.33671841858815,ZERO_RESULTS,,,,,
606960.0,67.0,35.32651356637356,-118.59207556730006,ZERO_RESULTS,,,,,
